account_id,date,type,amount,balance,k_symbol,bank,account,operation
813,132.04456427230278,1,86,7044,0,0,1632,5
45,383.1396648135504,2,267,249,7,13,1715,1
519,345.34282488620084,0,10556,51831,6,13,1715,2
1070,415.85528072921636,0,3977,46486,7,13,1715,3
1070,202.40723779324708,1,79,8202,7,13,1715,3
409,268.6484645336033,2,7467,15325,7,1,1093,5
265,313.4358810289537,1,9020,38653,3,13,1715,0
625,300.18844890746146,1,56,29270,7,13,1715,5
1227,148.69365382497062,1,396,28082,5,10,195,3
907,308.72703095422827,1,5049,-340,0,8,809,3
861,408.7295323286017,2,3401,28813,7,13,1715,4
207,416.9261927161746,1,1247,45731,7,13,1715,4
1106,455.7693383195434,2,18,29674,5,6,375,3
385,243.899295365579,1,95,31416,0,13,1715,3
373,407.11554855875664,2,2142,22310,7,13,1715,5
123,342.6078002702193,2,15,29429,7,13,1715,3
1100,171.34146750927928,2,257,441,0,5,195,4
71,102.66240682781935,2,393,30501,1,10,195,4
1106,213.2970914127994,1,292,22124,6,13,1715,5
108,272.53778195136215,2,14,26594,6,13,1715,0
384,352.90442590372896,2,2106,17150,7,13,1715,0
902,338.0406390531978,1,305,23765,7,2,195,1
874,383.66081380100553,2,1235,25827,6,13,1715,4
331,219.39276608825344,2,2486,24973,7,13,1715,5
1230,414.660725421374,2,9327,1154,0,8,772,4
539,385.2479928568046,2,1793,825,7,3,1715,5
1073,226.51419853528523,2,17504,48185,7,2,1041,4
1161,298.80392348569467,2,19070,34466,7,13,1715,5
106,394.99022125996873,2,3304,7283,7,13,1715,5
129,213.34580733852027,1,13,87398,7,13,314,2
1010,427.9642477369703,2,2183,12414,7,12,188,4
526,391.31045277523157,2,553,24326,7,3,1703,4
940,312.42135408455977,1,1197,61141,0,11,691,5
406,453.161298149491,2,643,36917,6,13,1715,0
50,408.40745831352854,1,1238,42913,3,11,377,3
325,260.02461023656815,2,3237,22723,7,13,1715,3
535,292.38104360633434,2,1264,25769,6,13,1715,5
680,416.94234886778116,1,13,44653,7,13,1715,0
1237,464.8525606870612,2,220,23632,0,11,1525,4
1181,410.72242365564546,2,2660,33470,7,7,1001,3
123,315.172572185776,2,503,66141,1,4,623,4
854,273.19774853455937,1,5125,24787,3,13,1715,3
365,422.8661842273451,2,343,57372,7,13,1715,5
992,432.3185313759075,2,113,40665,2,13,1715,3
626,246.6274011049275,1,59102,101610,0,1,894,3
265,224.47205959167027,2,16,6749,7,13,1715,4
1070,113.2699834617759,1,4940,21677,6,13,1715,2
504,375.58088340601563,1,13,16171,0,3,1110,2
811,468.17447210774844,1,1281,40857,7,10,321,3
859,419.99931800402936,2,74,47514,7,13,1715,5
1070,181.24714771058225,2,11794,18613,7,8,1690,2
353,133.48086851755042,1,630,283,0,10,623,5
752,109.94502929790046,1,65512,85836,7,0,1715,2
409,411.6498447773903,1,18143,42222,1,7,59,5
811,395.2702210407486,2,13,43245,6,13,1715,0
575,325.5852239336473,1,8756,20043,7,13,1715,2
981,449.7247292368538,1,6022,18897,3,13,1715,3
265,228.24570699793045,2,8496,682,6,13,1715,5
71,334.8763415881994,2,27039,57502,5,7,1317,5
955,312.4754704188407,0,4628,34397,6,13,1715,3
265,233.56426123901537,1,125,36680,7,13,1715,5
1215,312.25029257610913,1,13,2729,3,13,1715,2
874,227.43125629153948,1,4660,15898,6,13,1715,3
265,168.97931943939105,2,8332,27258,6,13,1715,2
291,176.83942777409553,1,11,32068,7,13,1715,3
1130,241.14379089141116,1,13560,36958,3,13,1715,0
123,224.11349204007945,1,91,30597,7,10,467,0
752,401.5079863505367,1,222,44984,3,13,1715,0
129,305.089584278001,1,2855,44023,0,3,188,4
785,392.3710846310247,2,11713,43144,6,13,1715,5
595,408.31766111001696,1,5472,17751,7,13,1715,4
108,409.31653729441376,1,697,19073,3,13,1715,0
312,309.3921277411924,2,268,58186,0,11,723,5
108,378.73010894058814,1,122,33520,7,7,1715,0
152,306.65259805872057,2,6756,28964,1,8,1074,5
384,306.3770927960557,2,13,19880,3,13,1715,3
265,307.5255748642789,1,155,7981,5,11,1715,0
535,227.64636125307524,2,13,34337,7,13,1715,4
592,339.08968452628585,1,18,32987,3,13,1715,3
661,366.94160656743804,1,90,17024,7,13,1715,5
276,431.5793291662257,2,6340,27978,1,7,684,5
1174,381.88091841191215,1,18653,57497,7,8,514,0
599,462.8504670506025,2,2935,19966,7,0,1715,0
995,333.15297494680664,1,756,25743,7,8,1045,3
351,380.06553598389513,1,229,26534,7,13,1715,0
256,309.1496837184991,1,72194,84539,5,8,514,2
1166,372.641243700669,2,14,26087,3,13,1715,3
1070,344.8663850497856,2,8605,52657,7,13,1715,3
275,447.6373457126387,1,12361,69718,0,4,0,0
642,246.3766704911871,1,5368,55529,4,1,1121,0
588,470.2576587608956,2,1079,37863,7,13,1715,5
247,381.34910814892373,1,79,34306,7,13,1715,3
108,370.3027715107069,1,48410,60647,7,8,1451,4
308,422.218188137223,1,162,15837,3,13,1715,0
526,232.6398991343049,2,13,6821,3,13,1715,5
782,220.71588450659388,1,81,26147,7,13,1715,5
1100,256.48477225262974,2,56839,99473,7,13,1715,2
439,421.5515401117256,2,102,27951,1,8,188,3
1237,458.5212584516607,1,10563,27064,7,13,1715,5
287,403.57356329524237,2,2359,15714,7,13,1715,4
640,462.82988521027994,1,2993,14977,7,12,314,2
109,425.8325012978641,2,1257,34292,7,13,1715,5
1077,282.9284413145922,2,51,22781,6,0,1568,3
1090,460.0626160956834,2,14067,36463,7,13,1715,4
354,369.0170897307074,2,7401,98521,6,9,943,5
777,447.10230834567767,2,12,9091,3,13,1715,3
1186,300.59271388790444,1,29772,70377,0,7,1121,5
239,342.66973708654274,1,9116,50400,7,3,790,2
861,421.4414554974261,2,164,32801,3,13,1715,0
308,416.4019583096815,1,6628,37786,7,2,0,5
123,220.68227774965965,1,102,41149,7,13,1715,0
25,184.71190052211637,0,199,37023,7,12,1612,4
397,400.13211892356617,1,6352,7122,7,8,1702,3
312,399.91565669995384,2,2373,16170,5,8,1110,2
633,339.68081829591483,1,516,29530,7,13,211,3
308,385.81889486163016,2,15,15782,7,13,1715,5
800,309.6426822926194,2,23622,37723,0,5,606,5
1186,336.24533658171936,1,12800,24775,3,13,1265,3
1081,397.63923540510905,2,2453,15151,7,13,1715,0
577,245.7809479965473,1,5917,31424,7,13,1715,5
599,334.5446506586778,1,105,22232,7,13,1715,2
250,398.8831988082122,2,16529,22007,7,4,648,4
71,464.31813038301283,1,5410,28573,0,0,1317,3
972,295.32675879812047,2,103,29993,6,13,1715,3
53,296.82330333155136,2,558,25753,7,13,1715,5
1187,273.33402902792204,2,2058,26468,6,13,1715,2
509,297.1013474587191,2,18536,77273,7,13,332,0
902,311.35858913272676,2,3325,58912,7,13,1715,4
661,375.09976057514393,2,94,20074,7,7,684,5
1070,180.58292363185245,1,6965,22141,7,2,1141,3
385,458.0607346032803,2,397,59791,1,6,195,3
526,389.372282433162,1,525,61113,7,9,0,0
230,254.20992205220648,0,141,51738,7,13,1715,5
203,425.9994682879984,2,129,17814,6,13,1715,0
595,269.6963963410505,1,196,29904,3,13,1715,5
401,400.04279571564814,2,381,823,3,13,1715,2
962,227.2898989329451,1,430,22574,7,13,1715,0
1138,459.1412594603753,2,328,26214,3,13,1715,4
308,161.2319918390009,1,17513,39868,7,13,1715,4
129,408.43924524590756,0,5,836,1,10,725,5
1174,460.3881014407293,1,15863,51444,0,0,69,5
466,404.92104218030175,1,437,13441,7,13,1715,0
1060,214.6905923125017,2,13,7002,7,13,1715,2
207,368.65380419159516,2,11800,20838,7,11,463,5
586,468.027655335098,2,4,17365,7,2,1715,0
1090,270.5593063626316,2,14,20237,3,13,1715,3
401,422.9637325568078,0,89,36103,7,12,398,4
591,401.8748730999142,2,7533,48868,5,4,52,0
191,385.6934477796517,1,213,45054,7,13,1715,5
547,360.1991744606889,2,16,12093,0,2,723,5
902,338.78092690994174,1,4289,52998,7,3,59,0
752,393.0844184086497,1,15114,37207,7,13,1715,3
308,307.9198454479931,2,4704,44278,7,13,1715,4
591,194.261842931975,1,14,28947,7,13,1715,3
118,306.5034948233007,2,10169,44086,7,13,1715,2
902,459.74112880148476,1,7198,43283,6,13,1715,0
902,414.5379258888925,2,3097,39226,7,13,1715,5
995,311.9963910538625,2,4566,46699,7,13,1715,2
1186,137.88867901742495,0,2571,24981,5,3,462,0
1158,306.91017058509317,2,1093,45673,0,8,328,5
526,381.1239516243661,2,14,24579,6,13,1715,0
339,196.7698426829622,2,4592,14932,7,13,1715,2
1174,270.26345853806043,1,5919,17930,7,13,806,5
992,267.77187282615347,2,158,86866,7,13,1715,3
730,330.9937963975072,1,18928,39373,7,13,1715,5
119,215.86306163862776,1,20,7763,7,13,1312,3
384,271.22398505257615,1,127,22490,7,13,1715,3
955,387.29838269949335,1,15416,49175,7,7,0,4
528,421.37966578766367,1,5505,10058,5,12,196,5
999,436.9632946185373,2,4221,23596,7,13,1715,2
606,254.96585084273624,2,20928,34560,7,2,993,5
526,297.9081008188165,2,11305,28073,7,2,743,3
1166,366.2153723954242,2,19634,34549,7,9,1265,2
781,402.29476203293314,2,10663,60817,1,7,54,4
567,380.1074697985823,1,682,25811,7,13,1715,0
203,337.09048150998956,2,4758,9025,7,8,1238,1
812,263.059017032577,0,6681,23003,7,13,1715,0
160,412.31456087599884,2,2560,33422,3,13,1715,0
1179,441.50245994989353,1,22,12870,7,13,1715,3
735,165.47624351398136,2,14739,44270,7,13,1715,5
595,348.6541027477804,2,11253,61754,7,13,1715,5
1087,382.62644104694266,2,5725,41464,3,13,1715,5
350,425.24476709409754,1,6472,45723,7,13,1715,5
45,198.92206502477705,1,7772,65355,5,10,1350,4
992,331.32202012394515,2,116,22577,0,3,302,5
1023,157.05638304646007,1,134,23702,5,0,1632,3
591,370.53962093624574,2,25106,15273,7,11,256,2
992,240.3473449465738,2,122,17586,7,13,1715,0
1168,384.025449479774,2,14,20083,3,13,1715,3
129,375.0634741003787,2,42,24453,7,13,1715,5
752,465.1499065908901,2,33608,88530,5,0,1632,0
566,115.2856267559517,2,5997,22359,0,6,1568,5
332,381.00701794620056,1,153,36263,0,4,195,5
752,426.7371484834878,2,2506,48711,5,13,0,3
535,458.96396959152673,1,27562,7154,0,0,697,2
591,327.4324381994001,1,64335,89905,7,6,689,2
743,457.68343083288084,2,4610,15494,6,13,1715,2
1225,227.39664783075634,2,1883,23992,6,13,1715,5
933,444.48864109216174,1,111,36500,7,13,1715,0
818,379.6830137337584,0,4892,20738,7,13,1715,4
777,399.368056180539,2,3827,15717,3,13,1715,2
995,403.2740924798462,2,10043,35613,7,13,1715,2
206,323.02770885949946,1,206,38279,7,13,1715,5
586,360.4214251353217,2,6081,5787,7,13,1715,5
636,441.27003709851544,1,53,20628,3,13,1715,3
1169,231.96826392456538,1,21780,49421,7,3,1369,0
633,437.7938757719095,1,3522,5881,7,13,1715,3
218,464.84292059255176,1,6458,44577,7,0,601,3
902,413.1738355550421,2,151,18974,7,0,1350,5
37,380.7463352558534,2,66,15976,3,13,1715,0
811,219.30404954893328,2,14,18732,7,13,1715,4
1225,359.89275676830243,1,2470,22972,7,13,1715,4
385,460.22830167154746,1,24456,7,0,10,310,5
207,272.66791156533145,2,15875,61801,0,4,723,5
1166,369.43865873837564,1,9238,61698,7,3,59,4
1053,162.15207652508656,1,2909,12137,7,0,993,4
26,460.2120104623387,2,5286,20742,0,10,461,4
257,412.50372850540083,2,2059,37073,7,13,1715,2
353,410.5161095851069,1,22332,40950,0,7,188,2
606,152.4097255411099,2,80969,82129,0,6,522,5
956,276.5158151096035,1,3818,18894,7,13,1715,5
565,395.97503487919437,0,2128,41145,7,5,586,4
385,458.35009052217254,1,132,35729,7,12,1451,4
265,410.1261017990434,2,14146,54755,7,13,1715,5
735,418.5735014986999,2,13,36580,6,13,1715,4
71,456.09503225186836,2,9595,120170,1,10,195,4
78,331.92242781975114,1,105,19039,4,9,1336,4
26,22.65318083849617,2,14,26162,3,13,1715,0
1090,209.21781368370873,0,15936,53254,0,1,518,1
588,462.67678050907944,2,778,44901,0,10,1248,3
685,456.00051774104344,2,594,34199,6,13,1715,5
956,309.3353661903514,1,13,34748,3,13,1715,2
353,383.66343956594824,2,11,9255,0,7,195,0
1235,406.0571201198601,2,14,5603,7,13,1715,5
34,406.07115645279714,2,1826,23877,6,13,1715,3
467,368.8226766043996,2,3004,39119,5,11,991,4
1230,459.2782051498031,2,84,19618,6,13,1715,5
595,446.28410081913705,1,7465,36505,7,13,1715,0
930,258.9665395017346,2,48,20049,7,2,1715,0
218,351.79261196380463,2,12,52258,7,2,1459,2
633,312.41352499633905,2,5438,12297,7,11,132,3
733,339.62034711050626,2,15,11698,6,13,1715,2
384,199.24431983099703,1,6370,26560,7,4,586,4
586,400.46086309685325,2,3373,23109,7,13,1715,5
384,448.842165637077,2,984,19564,6,13,595,4
788,194.2496830616426,2,15,39052,6,13,1715,5
606,282.49812445957673,2,1445,16278,7,8,1238,2
934,316.82435557870906,2,9138,26101,6,13,1715,5
986,311.10011304656234,2,2141,28691,3,13,1715,3
1130,277.56284735864017,2,10432,33093,7,1,1121,1
1025,377.02105682947234,1,92,31759,7,13,1715,3
30,264.51911548101003,0,2560,775,0,10,228,4
147,213.5740355434559,0,19866,53547,1,10,188,4
995,459.8357959127969,2,13,46405,7,13,1715,2
129,354.3139620854925,1,3150,21337,6,13,1715,5
766,272.34456331659925,1,20954,28342,7,8,1121,2
218,365.3748852834135,2,13578,39777,7,9,1715,4
845,217.9434166970829,1,552,24927,7,13,1715,3
572,439.4542044563766,1,151,30564,7,13,1715,5
746,296.98301806327834,1,7003,29015,7,7,1036,3
539,156.89156299293566,2,4044,59815,5,7,310,4
1230,242.6669891921722,1,134,51727,7,0,932,4
661,303.3520524301047,2,434,58203,5,12,1485,4
1111,370.94306603351635,1,14323,43125,0,12,1238,1
1090,366.9870030412461,2,2,21868,7,13,1715,0
567,307.6695699655144,2,2654,15327,7,7,845,5
1225,403.8284498418472,2,1418,27759,7,13,1715,0
1100,470.398388921928,2,6023,57001,7,0,461,4
45,206.00122915271567,0,16829,45080,7,13,1715,3
859,308.67563839697226,2,1657,28734,3,12,730,4
595,196.57510971031405,1,16665,37054,0,0,195,2
285,415.98897326499014,1,5174,6498,7,13,1715,5
1106,340.08224564982777,2,96,45242,7,4,769,5
1100,313.88091708498285,2,49,29069,0,3,1238,5
218,457.52623876308434,2,2463,61911,1,10,195,5
71,470.64164694975403,1,7770,22117,1,0,1317,0
606,-22.3754701480744,1,15327,14674,7,13,1715,0
992,269.26779714265683,1,11553,43500,7,10,249,5
661,331.3813880889923,1,50989,72593,0,6,892,5
956,227.67342777970882,1,7580,45010,7,13,1715,0
521,399.2696814903172,0,84,42388,7,13,1715,0
201,308.7757498107155,1,6027,29882,7,13,1715,3
100,437.1293945834112,2,5751,35708,0,0,1562,5
1070,418.6788516032024,1,12742,25406,7,8,1369,0
539,248.74996559209495,2,11,20477,7,13,1715,2
218,219.40166860226503,1,35657,69361,5,10,117,4
336,447.533110785563,1,11,25930,7,13,256,3
588,312.8983449466641,2,6447,52479,7,13,1715,5
995,230.89704866944544,2,3134,16584,7,13,1715,4
108,390.56739469944205,2,58,40910,7,13,1715,3
1077,420.66619113658766,2,98,28482,3,13,1715,5
1091,304.7501326729589,1,63,22757,6,13,1715,0
816,258.1628594424187,2,1090,-26,7,5,987,5
636,324.0841194210609,2,242,24392,0,6,195,1
385,461.5133136391759,2,3628,17356,7,13,1715,5
1199,372.13300424008077,2,10403,24126,0,13,1715,5
777,407.9032904825774,2,13,34424,3,13,1715,3
1060,153.47367182287869,1,6656,54363,0,2,477,0
1225,422.51657843872687,2,3029,44747,6,13,1715,5
1219,203.34751596769823,2,6146,14283,7,13,1715,4
567,457.5887014884225,2,14,54355,5,3,1698,5
992,96.38687004978573,1,11976,49337,0,10,1317,3
811,219.11867711217724,1,5289,23495,7,4,514,0
1166,386.0871948844576,2,1482,18052,7,8,1410,4
401,310.6714355733209,2,1795,20108,7,13,1715,5
191,354.91114133732196,2,516,25427,7,13,1715,2
535,426.7042262127548,2,2810,54331,7,13,1715,5
462,105.19334227772198,1,16448,73542,7,13,1715,5
955,421.1640640539454,2,14,36789,3,13,1715,2
258,302.2879857499339,1,679,24600,3,13,1715,0
336,371.77897725976277,1,3478,26483,0,11,1645,4
567,460.0690966884286,0,506,27145,7,13,1715,5
71,340.5340250469476,1,32,66258,0,10,1350,4
1158,462.28125888751975,0,51,44590,3,13,1715,0
191,371.34286838606266,2,4729,29923,3,13,1715,2
85,369.98875976238435,1,4468,25858,7,11,1150,2
308,398.10143103176915,1,50811,58503,1,10,1541,2
1237,460.1656671714619,2,12287,45102,7,13,1635,5
384,200.28716726745898,2,2474,51991,7,2,54,4
606,399.4923770010612,2,2737,27787,7,13,1715,4
1232,311.6076216864128,2,2223,15299,7,13,1715,4
586,396.4241437979461,2,841,25815,7,13,1715,3
462,313.66740800180526,1,5017,49619,7,13,1715,3
595,219.93124982744985,2,3604,45323,7,13,1715,5
954,433.2413279998544,2,2728,17085,3,13,1715,5
123,265.30160866737606,1,4094,27126,7,7,1715,5
148,370.36054902267676,2,24,14413,7,3,725,0
123,381.64359747757584,2,104,15790,7,13,1715,2
955,464.71652264061265,2,13,33002,5,2,1350,3
434,276.2310484175325,1,43082,57955,7,7,346,5
123,452.6677333259348,1,217,28100,7,13,0,0
218,467.6221542919057,2,274,26618,7,2,1715,4
1070,440.736425893708,1,2688,52190,0,10,877,3
118,422.9992036203916,2,3864,36492,7,13,1265,4
129,141.77638062795774,2,9896,211,7,3,557,4
986,288.32206749554217,1,5009,31378,7,2,1715,2
184,350.33964865017555,2,32852,102625,0,6,195,2
921,410.38036458124395,1,182,67359,7,13,1715,0
1179,330.0040719359814,2,13,21832,0,2,1307,2
118,415.26949914766516,0,1016,28016,3,13,1715,0
144,375.3648695054638,2,24655,786,3,13,1715,3
385,413.32836102315065,0,2526,16133,7,13,1715,3
276,358.91677118118446,2,2114,-246,7,13,1715,5
902,339.66226724582066,2,2639,36021,7,10,1110,0
934,330.1141407110975,1,137,22224,7,13,1715,2
385,311.12135697633056,2,2470,34308,7,4,1343,4
316,271.26650552664677,2,3969,36643,7,13,1715,0
1161,315.8666407954912,1,20758,20663,7,8,968,5
46,243.41850648933243,2,1139,24714,7,5,1715,5
586,149.70685742655866,0,3224,31684,5,12,1238,5
986,273.03882171299665,1,5970,36491,7,13,1715,5
1106,471.479953592241,2,9,36816,0,0,1632,0
46,262.54392783464823,2,2954,13462,7,13,1715,4
758,232.78744723372608,2,13662,599,7,13,1715,5
1070,284.91154273247093,1,7815,39067,7,8,1080,3
119,329.23016679635157,2,606,20851,7,12,266,4
24,266.53711458060224,0,16446,101837,5,7,1128,5
1042,407.8056594795966,2,3530,31617,3,13,1715,3
1161,386.27036958297685,2,4708,18570,7,13,1715,3
384,343.4925650927026,2,229,61814,0,4,1238,4
591,200.72418769084524,1,6061,15130,7,13,1715,3
186,402.39845251747533,2,13,32940,3,13,1715,3
1237,384.86638265334045,2,14,33558,7,13,1715,0
565,259.31658818485266,2,21,57896,0,10,188,4
1237,364.68981316192657,2,2899,13938,6,13,1715,5
520,309.1043274991462,1,30692,96251,5,11,1238,5
574,264.8339815705563,2,370,60495,5,11,1117,4
785,344.25188683165965,2,16,32119,6,13,1715,3
203,372.632068394046,2,14,72840,5,4,723,4
308,120.35189042176185,0,11781,36212,7,4,195,5
586,373.07827562101045,2,2676,35048,7,3,253,4
390,95.04161268926966,0,129,25193,7,13,1715,4
752,422.42356710576905,2,1343,48785,6,13,1715,5
1073,171.53790270708782,2,477,26106,7,13,1715,2
500,273.29793138477294,1,34015,48123,7,3,778,3
811,368.7543874383869,2,4802,44181,7,2,463,5
129,448.7408559118011,2,5111,548,7,2,1022,4
308,257.22989603202734,0,19347,46855,7,6,217,4
733,400.52311246071093,2,871,21721,6,13,1715,4
816,275.6305337771873,1,7553,4959,3,13,1715,3
152,469.42409770940503,2,2605,61004,7,6,714,4
558,231.24144541986476,1,7314,24276,7,13,1715,4
552,175.2053038194906,1,14,7626,0,8,1663,3
435,336.28108859600457,1,5767,24593,7,8,1146,3
1230,236.6383234334519,1,182,13833,6,13,1715,5
535,376.01154246957145,2,13,26886,7,13,1715,5
1070,78.41924661855121,1,76,31237,5,6,195,5
771,246.96010446953852,1,2218,14587,6,13,1715,3
1070,467.9043830179675,1,763,76963,0,8,59,3
401,235.20589324900556,0,2547,63732,7,5,885,4
191,220.95685074686392,2,2865,32074,6,13,1715,5
276,345.3909022702278,2,1224,46355,7,4,458,4
902,248.83636082143087,2,14,39588,0,10,190,0
595,313.3890769979642,2,28449,36808,1,0,623,5
956,401.4009319677377,2,2721,26613,7,13,1715,5
995,355.9400346154519,1,3510,9867,7,13,1715,5
168,430.9244999875775,2,3396,24777,7,13,1715,5
956,458.25399332848815,2,6326,28729,7,13,1715,5
265,383.17183333870526,1,129,28790,0,11,647,0
1237,404.6292602233391,1,22,30454,6,13,1715,3
106,269.30455479331647,1,75,70929,7,13,1715,2
992,460.1535229784142,1,1750,56839,5,7,684,5
401,377.88311286231703,2,1792,10659,6,8,1459,2
109,389.44465507939407,1,284,44198,0,7,0,5
191,409.1976850323989,2,2816,39671,7,12,1715,4
539,169.1305203229646,2,1936,17763,7,13,988,4
995,275.6769393705339,2,6574,14886,7,2,1020,2
255,376.58844227836596,2,239,56130,7,13,1715,5
401,425.86529286127137,2,1064,60367,0,0,647,3
354,370.57057824715923,2,6048,22702,5,12,1238,0
586,193.07476404025027,2,8463,19802,6,13,1715,5
207,407.2174711813345,0,26559,54113,7,12,774,0
520,365.9554681398167,2,3587,13861,7,13,1715,4
567,209.0799262442366,2,9318,7169,7,13,1715,4
1087,260.73456895193516,2,3529,25883,6,13,1715,5
375,202.04028900249023,0,9432,34970,7,13,1715,1
806,469.46742390278865,1,4616,51354,7,13,1715,4
1210,196.33308634020037,1,297,44505,7,13,1715,0
547,306.5552913222414,1,6782,21381,7,11,1536,2
642,455.0111689231166,2,6972,13777,3,13,1715,3
1130,89.27961073047192,1,20,28197,7,2,1248,5
1103,266.00521515970627,2,56004,69456,5,1,1670,3
265,180.88825631223813,2,24895,63472,7,5,1519,4
567,289.2324516411599,1,7513,17654,7,13,1715,4
816,158.6427310243565,2,3025,13265,7,13,1715,5
521,366.77484354629604,1,11297,47462,7,10,663,0
644,246.92406962590883,1,26805,61342,7,3,586,0
431,263.6981199417059,1,79,27398,7,13,1715,3
106,277.0620624954676,2,4182,52711,7,13,1715,5
1158,335.61477035874736,1,17524,43390,0,8,276,2
1227,387.9454565768175,1,2920,21749,0,10,1602,0
1087,216.5836690365362,1,2925,19560,6,13,1715,3
573,372.6110797241112,2,5410,70931,5,6,1121,4
336,463.61694143607156,2,14,45310,7,0,586,5
46,412.6985706481171,2,3129,-80,7,13,1715,3
425,192.67285765305317,2,46352,98312,7,2,1087,0
118,350.7379813377356,1,4960,26639,7,7,1224,3
625,385.4769514269043,0,126,60763,7,13,1715,4
954,280.2488452868795,2,11760,10795,7,10,1715,2
680,435.3343298830202,1,786,19376,3,13,1715,5
106,396.38779191221755,2,7712,36596,7,13,1715,5
269,357.42115986854617,0,11130,27541,7,13,1715,1
